70.5934503054	63.5415588014	3.9279181198	2.5062558296
51.9442535851	45.4728839803	4.7120051644	5.3109289024
52.5250107253	70.2290753301	7.1108332743	3.5861985807
54.1187081686	42.9745952726	5.1285646357	2.7171489939
75.6525115112	67.7831747625	4.5989407033	3.6624569225
53.3153066606	48.4154616179	4.0039325952	11.5525230044
40.9278954382	71.4972189913	2.7217703048	3.0324672359
70.6420977721	68.2320089655	2.7489336354	1.4739310933
78.088467307	68.673581854	2.3957312168	3.0518305519
57.849444551	44.7709704682	5.6288478808	6.4234895025
66.1834835159	65.6813782322	3.0803866489	2.6261751897
59.009158725	65.6461509674	5.964428373	4.6265298073
64.5130079771	69.0118359959	5.2107376681	0.7571601011
58.4786385786	56.4329377379	5.2855229864	4.78248806
72.9774071427	45.5102483796	2.9601669833	6.990683065
49.6021077652	63.7420236163	3.9704058704	4.5492707875
76.3421361059	51.0409818211	3.6922648825	5.8876733608
55.5894886673	48.9922403166	5.1777034877	1.0056834831
68.6675306351	50.2945500541	5.7120773562	4.7337610856
73.013475723	67.4899925392	3.63230827	1.6929312216
46.9776977738	45.8302709165	4.3594638924	1.7353744268
67.8244617742	65.5133196052	4.6165778476	3.0619021864
73.1293163862	41.5933053328	3.6791098144	3.2663739252
68.6123285501	41.6656517962	6.384080045	2.6896004229
61.5165726584	44.2741950594	3.6713024626	5.9205255997
48.9824321178	42.0511005259	6.6549614549	4.9001025971
50.659450259	54.6399790186	4.6518471374	4.0128585403
59.703235055	64.9077888401	3.7330793188	3.7472467641
57.4078938426	45.4872312049	4.8272514008	4.4101861632
62.6497293928	60.4910267574	4.307398217	7.0738852096
76.1795173342	51.6351496175	4.5015773476	3.3126647299
42.8753213736	41.3452282371	2.4221133634	4.7261899331
46.1415004462	65.2791475402	2.1919626193	1.1166396546
40.3613634992	63.7242557456	1.387273785	4.6303623173
71.4804968527	69.2450848946	6.8828263489	3.6372885037
63.4417186636	55.6102354622	5.3679064204	6.2385467066
48.2063379527	52.9506622835	2.6447482201	40.4293539629
67.582990041	39.523973322	6.4343556518	4.5756463728
56.7012660948	55.6392428302	6.0484422581	2.9032563476
59.8177552861	60.7464956522	6.9760268592	6.0954537986
64.7521606566	70.837970874	4.1904143536	3.1211056268
55.544642449	69.198499145	4.9726652357	1.4785326927
56.4226097801	43.6498974061	6.9978031276	3.9211959882
43.001130684	50.6632513671	1.9918551378	1.0482991908
48.6208029859	69.3546409821	2.9585976614	2.5242733033
67.2095547152	65.9956844523	5.4471086136	6.2170488094
76.5418865228	68.0919822967	2.9071182075	3.5272180745
72.0083977181	66.9042116537	5.0487823028	1.2729569857
45.9050091566	70.1241652612	5.7572400334	0.6706418405
76.4889918667	51.176491159	3.0462776877	4.1242273566
46.0639722722	45.6421905596	4.0617016774	5.4749648172
50.4342473371	67.966052879	5.6595984049	4.5418731872
55.6977191222	40.8997434751	4.7603651892	4.461275475
64.4130076074	64.3467744852	6.0600744823	3.8207122572
42.7557749173	43.915660026	3.3430020521	5.807246967
68.1918613039	47.0965360182	1.1110291584	4.110473622
46.0778734247	59.1913547993	5.3564453009	5.1099523767
78.8772846011	59.7822486145	3.1190725014	4.591667207
40.450747927	55.2373602428	2.6675885398	6.7078542433
63.8050298363	49.695583699	2.1901865096	1.8203860463
44.8825225742	40.7286499252	4.9291732564	3.1585856397
52.5846498947	43.5851506056	6.6003097424	5.409617598
63.9747564327	62.5959664777	4.0308770648	5.2369195242
41.5947312895	64.6375415281	6.864442861	3.8619165576
68.9807750318	45.0263394257	5.1963039325	4.2225985497
69.3511161025	38.8697416687	4.0160362192	3.9122525569
46.0252621284	64.5450138211	4.1082061932	9.6613663602
49.3990788689	60.4731523494	2.6174972346	4.6691482081
48.4024663169	39.463447821	4.9315353139	2.1502499274
63.5381827684	48.7399922499	2.8579230143	5.6224899856
63.3495261109	66.8376056458	10.7118463263	2.4441966076
66.918334379	64.1029329684	5.3239985217	4.1059908731
75.8897388116	52.1092203434	3.5805681817	2.8641096227
46.5037175017	52.5483435553	2.9177563951	5.7196648338
72.2780292782	56.7305420504	3.8881508435	8.4935213136
78.0756236275	71.3296599199	3.4855120246	1.4693912614
58.612735529	44.5390289813	7.7387297123	4.9506690384
67.8322682973	42.6589883396	6.7533961708	1.2275542192
42.059785098	54.905711685	2.0608175318	5.2016315782
75.1936505316	38.1123725245	3.489456122	27.9957827358
68.8051093279	68.1556285278	4.2393913662	1.9536465161
54.3582306995	47.9565297317	6.4685734842	3.8743135047
56.7179364459	65.0806235357	5.6412848397	3.0423159325
47.8240300866	45.810614722	7.9409147084	4.8853394648
51.2211488011	53.5446452046	4.8682982693	7.939942325
62.8507870039	47.6904696312	6.7532378815	3.6959400422
57.1303105571	67.6971929498	8.5066206028	3.419880068
77.237991151	64.1481187925	2.9041337933	5.254748013
76.8988919806	68.0154746019	1.8877813018	1.6002755321
52.3498263385	44.3895218267	4.1507883987	3.7260014532
41.6602409763	62.2386321762	2.9859147191	6.5850929547
53.0862149966	58.3015433836	3.8295741546	8.3410241336
74.4657813619	58.0478653766	4.7256911692	5.7778353931
56.2566747963	41.5265978956	7.5904146799	4.8812030976
56.9385841723	62.0148038417	5.0577806728	2.9751174156
78.7886779183	66.9939222699	4.3917355029	1.8431923272
64.1859146323	63.2800010002	4.2198387044	3.4533012672
42.3454978466	70.3592262376	6.6394184092	1.3084877615
57.9920636963	68.9549588406	6.1529372826	3.8655750147
41.7668327191	54.7171143416	10.6211186124	3.9464427261
