4.37514, 1.33376, -2.05537, 2.61835
4.39124, 1.94218, -3.18795, 4.86804
4.37424, 2.53863, -2.48192, 7.35129
4.40846, 1.67846, -3.09093, 3.39432
4.35595, 0.743555, -2.3362, -0.911611
4.39892, 0.555659, -3.06597, 0.24811
4.39756, 1.48913, -4.73607, -3.5547
4.4091, 3.15237, -1.79042, -8.78719
4.37992, 0.901387, -3.41427, -1.92573
4.41659, 0.279416, -4.05842, -1.04758
4.38794, 0.475947, -3.86935, 0.331066
4.40801, 0.635699, -2.54864, 0.952987
4.41279, 1.15906, -4.12595, 2.54541
4.35815, 1.89924, -2.81781, 4.73724
4.39186, 0.871616, -2.09997, 0.767903
4.37103, 1.72049, -1.91008, -3.96768
4.39652, 2.67629, -3.17347, 7.33409
4.38698, 2.32324, -2.27349, 5.84296
4.40218, 0.792206, -3.17782, -1.86406
4.39313, 1.89834, -1.88426, -5.26831
4.38547, 2.26377, -2.69556, -6.18768
4.38208, 1.80117, -3.10597, -4.61278
4.35979, 1.4028, -2.92523, -2.78254
4.3883, 1.71154, -2.24293, 3.96298
4.38746, 1.56101, -3.86365, -4.56582
4.42451, 2.05591, -4.17822, 4.7616
4.40643, 0.577921, -2.59089, 1.20622
4.37158, 0.366645, -2.73002, -0.534588
4.37898, 1.34698, -2.06458, -2.69251
4.39916, 0.778447, -3.99176, -2.67014
4.37434, 0.950428, -1.98548, -0.49326
4.40225, 2.05469, -1.94664, 4.43845
4.41595, 0.741522, -2.76547, -2.09355
4.36943, 2.39176, -2.07101, -6.48609
4.37125, 1.00549, -2.74564, -2.10568
4.39788, 2.05781, -2.22492, -5.16899
4.39241, 1.7865, -2.81755, 4.76088
4.38156, 1.12026, -3.65274, 2.02171
4.40974, 1.58565, -4.25378, 2.37183
4.40038, 2.56591, -2.42169, 5.99674
4.40204, 1.4899, -2.88566, -2.45185
4.37084, 1.95388, -2.66199, 4.88881
4.38696, 2.67725, -3.18806, 7.29405
4.40885, 1.02206, -2.22841, 2.779
4.34967, 0.616227, -4.41222, -1.40026
4.39147, 1.71481, -3.70462, 4.33744
4.39647, 1.17428, -2.22627, 2.8449
4.41811, 1.97465, -4.28789, -4.3061
4.40425, 1.57442, -5.13669, -3.8428
4.36178, 1.19784, -2.07496, 2.22907
4.37291, 1.48791, -3.32907, 2.68135
4.39622, 0.54963, -2.70861, -1.42237
4.36618, 1.50989, -3.6272, -3.50408
4.38162, 0.853857, -3.86055, 0.966224
4.4263, 1.25816, -2.11377, -1.4021
4.41552, 1.71305, -1.98109, -3.67468
4.40162, 1.81178, -1.75206, 3.31189
4.39561, 3.29997, -1.91784, -9.06673
4.41422, 1.03077, -3.99707, -2.62147
4.37324, 1.00794, -1.9827, 0.835189
4.39574, 0.679494, -3.64577, 1.8551
4.3964, 1.63655, -1.84765, 3.68304
4.3811, 1.008, -2.22223, 1.6995
4.39235, 2.82564, -2.07899, -7.88265
4.38322, 2.42749, -2.14918, -6.30932
4.37948, 1.94043, -2.40191, -5.09488
4.39196, 0.992984, -3.85363, 2.31784
4.35798, 2.17527, -2.01811, -6.67528
4.37439, 1.99111, -1.89169, 5.13948
4.40203, 2.55255, -3.01158, 5.80502
4.39583, 1.6318, -2.58945, 4.23993
4.3799, 1.34293, -3.61824, -2.81917
4.39643, 1.48216, -4.51019, -3.02845
4.36557, 1.58959, -1.81718, -2.90848
4.38917, 2.53025, -3.30062, 6.88356
4.41575, 0.577949, -2.932, -0.69465
4.39919, 2.34894, -1.86124, 5.72535
4.40948, 1.83072, -3.36654, 4.27943
4.37594, 1.10502, -3.5396, -2.60834
4.38046, 2.24722, -2.43523, 5.06536
4.38134, 1.54725, -3.85746, -3.15757
4.39785, 3.1347, -2.12577, -9.20221
4.41795, 1.91711, -1.71527, -3.8297
4.3957, 0.929021, -3.18509, 2.67523
4.38174, 3.02889, -1.99768, -6.94005
4.40126, 1.39069, -1.92522, -1.55029
4.41412, 2.01186, -2.65362, 5.3247
4.41488, 1.73616, -2.42408, 4.78227
4.38935, 1.85746, -2.31778, 4.94391
4.37861, 2.3885, -2.56251, -6.19336
4.39873, 1.03825, -3.43003, 2.20599
4.36626, 2.44462, -3.37989, -6.53902
4.37938, 1.54385, -1.80896, 1.24518
4.3999, 1.58907, -4.06218, 4.69759
4.41338, 0.568498, -2.14746, -0.346409
4.39047, 0.512225, -2.74809, -0.691455
4.40017, 1.4679, -2.22376, -3.58723
4.36366, 0.320751, -3.95423, -1.18215
4.4024, 3.04795, -2.15622, 8.90321
4.39618, 1.46319, -4.11001, 3.10203
